"RNAiID","batchID","RNAi_geneName","RNAi_WBID","RNAi_seeding_stage","intended_RNAi_gene_name","intended_RNAi_WBID","note","RNAi_identity_QC","isValidRNAi","isICEL","isMetabolic","incl_in_mGRN","isResponsive","N_DE_targetExcluded"
"x.ipgm_1 met7_lib2","met7_lib2","ipgm-1","WBGene00019001","L1","ipgm-1","WBGene00019001",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,2
"x.gspd_1 met7_lib2","met7_lib2","gspd-1","WBGene00007108","L1","gspd-1","WBGene00007108",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,658
"x.pyk_2 met7_lib2","met7_lib2","pyk-2","WBGene00014001","L1","pyk-2","WBGene00014001",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.pck_1 met7_lib3","met7_lib3","pck-1","WBGene00021043","L1","pck-1","WBGene00021043",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,14
"x.ipgm_1 met7_lib3","met7_lib3","ipgm-1","WBGene00019001","L1","glod-4","WBGene00006448",NA,"swap",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.gyg_2 met7_lib3","met7_lib3","gyg-2","WBGene00012020","L1","gyg-2","WBGene00012020",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,1
"x.tre_2 met7_lib3","met7_lib3","tre-2","WBGene00006608","L1","tre-2","WBGene00006608",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.ZK632.4 met7_lib3","met7_lib3","ZK632.4","WBGene00014013","L1","ZK632.4","WBGene00014013",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.dlat_2 met7_lib3","met7_lib3","dlat-2","WBGene00007824","L1","dlat-2","WBGene00007824",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,160
"x.pfkb_1.2 met7_lib3","met7_lib3","pfkb-1.2","WBGene00019295","L1","pfkb-1.2","WBGene00019295",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.tpi_1 met7_lib3","met7_lib3","tpi-1","WBGene00006601","L1","tpi-1","WBGene00006601",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.Y47D9A.1 met7_lib3","met7_lib3","Y47D9A.1","WBGene00021628","L1","Y47D9A.1","WBGene00021628",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,1
"x.F07A11.5 met7_lib3","met7_lib3","F07A11.5","WBGene00008548","L1","F07A11.5","WBGene00008548",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,1
"x.C50D2.7 met7_lib3","met7_lib3","C50D2.7","WBGene00016810","L1","C50D2.7","WBGene00016810",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.hxk_1 met7_lib4","met7_lib4","hxk-1","WBGene00008780","L1","hxk-1","WBGene00008780",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,7
"x.MULTIPLE_col_166_167_168_169_170 met7_lib4","met7_lib4","MULTIPLE-col-166-167-168-169-170",NA,"L1","pfk-1.1","WBGene00022199","RNAi identity QC found the insert of the RNAi plasmid accidentally spaned multiple genes, resulting in unclear targeting specificity. Sanger sequencing found an insertion targeting to col-166/167/168/169/170 because of high sequence similarity of those genes. The tentative target genes (based on dsRNA signals / Sanger sequencing) were labeled in the RNAi gene name.","error",FALSE,FALSE,FALSE,FALSE,FALSE,1
"x.sodh_1 met7_lib4","met7_lib4","sodh-1","WBGene00010790","L1","sodh-1","WBGene00010790",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,1
"x.T22F3.2 met7_lib4","met7_lib4","T22F3.2","WBGene00020695","L1","pygl-1","WBGene00020696",NA,"swap",TRUE,FALSE,FALSE,FALSE,FALSE,0
"x.Y105E8B.9 met7_lib4","met7_lib4","Y105E8B.9","WBGene00013693","L1","Y105E8B.9","WBGene00013693",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,232
"x.him_14 met7_lib4","met7_lib4","him-14","WBGene00001872","L1","T24C4.5","WBGene00020761",NA,"swap",TRUE,FALSE,FALSE,FALSE,FALSE,1
"x.alh_1 met7_lib4","met7_lib4","alh-1","WBGene00000107","L1","alh-1","WBGene00000107",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,64
"x.T04A8.7 met7_lib4","met7_lib4","T04A8.7","WBGene00011409","L1","T04A8.7","WBGene00011409",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,1
"x.tps_2 met7_lib4","met7_lib4","tps-2","WBGene00006603","L1","tps-2","WBGene00006603",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,5
"x.ger_1 met7_lib4","met7_lib4","ger-1","WBGene00019813","L1","ger-1","WBGene00019813",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,1
"x.gana_1 met7_lib4","met7_lib4","gana-1","WBGene00011095","L1","gana-1","WBGene00011095",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.R05F9.6 met7_lib4","met7_lib4","R05F9.6","WBGene00019890","L1","R05F9.6","WBGene00019890",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,3
"x.men_1 met7_lib4","met7_lib4","men-1","WBGene00012983","L1","men-1","WBGene00012983",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.alh_5 met7_lib4","met7_lib4","alh-5","WBGene00000111","L1","alh-5","WBGene00000111",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,1
"x.gpi_1 met7_lib5","met7_lib5","gpi-1","WBGene00013597","L1","gpi-1","WBGene00013597",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,312
"x.R04B5.5 met7_lib5","met7_lib5","R04B5.5","WBGene00011003","L1","R04B5.5","WBGene00011003",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,1
"x.adh_5 met7_lib5","met7_lib5","adh-5","WBGene00019240","L1","adh-5","WBGene00019240",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,1
"x.Y43F4B.5 met7_lib5","met7_lib5","Y43F4B.5","WBGene00012803","L1","Y43F4B.5","WBGene00012803",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,2
"x.tre_1 met7_lib5","met7_lib5","tre-1","WBGene00006607","L1","tre-1","WBGene00006607",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.acs_19 met7_lib5","met7_lib5","acs-19","WBGene00007969","L1","acs-19","WBGene00007969",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,10
"x.bre_1 met7_lib5","met7_lib5","bre-1","WBGene00000266","L1","bre-1","WBGene00000266",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.alh_12 met7_lib5","met7_lib5","alh-12","WBGene00000118","L1","alh-12","WBGene00000118",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,1
"x.pgph_2 met7_lib5","met7_lib5","pgph-2","WBGene00018424","L1","pgph-2","WBGene00018424",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,1
"x.tre_4 met7_lib5","met7_lib5","tre-4","WBGene00006610","L1","tre-4","WBGene00006610",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,9
"x.aagr_2 met7_lib5","met7_lib5","aagr-2","WBGene00019895","L1","aagr-2","WBGene00019895",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,1
"x.agl_1 met7_lib5","met7_lib5","agl-1","WBGene00011050","L1","agl-1","WBGene00011050",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,2
"x.pck_2 met7_lib6","met7_lib6","pck-2","WBGene00011232","L1","pck-2","WBGene00011232",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,31
"x.div_1 met7_lib6","met7_lib6","div-1","WBGene00001002","L1","div-1","WBGene00001002",NA,"correct",TRUE,TRUE,FALSE,TRUE,TRUE,7
"x.hxk_2 met7_lib6","met7_lib6","hxk-2","WBGene00010416","L1","hxk-2","WBGene00010416",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.pgk_1 met7_lib6","met7_lib6","pgk-1","WBGene00020185","L1","pgk-1","WBGene00020185",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.gpd_3 met7_lib6","met7_lib6","gpd-3","WBGene00001685","L1","gpd-3","WBGene00001685",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,2
"x.W06E11.1 met7_lib6","met7_lib6","W06E11.1","WBGene00021061","L1","W06E11.1","WBGene00021061",NA,"correct",TRUE,TRUE,FALSE,TRUE,TRUE,6
"x.hxk_3 met7_lib6","met7_lib6","hxk-3","WBGene00022306","L1","hxk-3","WBGene00022306",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,3
"x.F53F4.13 met7_lib6","met7_lib6","F53F4.13","WBGene00009995","L1","dhs-21","WBGene00000984",NA,"swap",TRUE,FALSE,FALSE,FALSE,FALSE,1
"x.pfkb_1.1 met7_lib6","met7_lib6","pfkb-1.1","WBGene00022456","L1","pfkb-1.1","WBGene00022456",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,1
"x.Y57G11C.3 met7_lib6","met7_lib6","Y57G11C.3","WBGene00013301","L1","Y57G11C.3","WBGene00013301",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,64
"x.D2096.12 met7_lib6","met7_lib6","D2096.12","WBGene00017079","L1","aagr-1","WBGene00017071",NA,"swap",TRUE,FALSE,FALSE,FALSE,FALSE,1
"x.gob_1 met7_lib6","met7_lib6","gob-1","WBGene00001649","L1","gob-1","WBGene00001649",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,218
"x.coq_6 met8_lib1","met8_lib1","coq-6","WBGene00000766","L1","coq-6","WBGene00000766",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,14
"x.hpd_1 met8_lib1","met8_lib1","hpd-1","WBGene00001993","L1","hpd-1","WBGene00001993",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,206
"x.prdx_3 met8_lib1","met8_lib1","prdx-3","WBGene00011110","L1","prdx-3","WBGene00011110",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,4
"x.exc_15 met8_lib1","met8_lib1","exc-15","WBGene00020369","L1","exc-15","WBGene00020369",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,8
"x.F25H9.6 met8_lib1","met8_lib1","F25H9.6","WBGene00009138","L1","F25H9.6","WBGene00009138",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,13
"x.ptps_1 met8_lib1","met8_lib1","ptps-1","WBGene00015010","L1","ptps-1","WBGene00015010",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,2
"x.C44B7.7 met8_lib1","met8_lib1","C44B7.7","WBGene00016629","L1","C44B7.7","WBGene00016629",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,1
"x.gpx_8 met8_lib1","met8_lib1","gpx-8","WBGene00018850","L1","gpx-8","WBGene00018850",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.cox_15 met8_lib1","met8_lib1","cox-15","WBGene00011526","L1","cox-15","WBGene00011526",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,2
"x.RCBVECTOR_nnt_1 met8_lib1","met8_lib1","RCBVECTOR-nnt-1",NA,"L1","nnt-1","WBGene00003778","Failed to pass RNAi identity QC and Sanger sequencing found a recombined vector, whose Sanger sequencing  from one side showed an insertion mapped to nnt-1 gene, however, the signal was bad from opposite side. This is likely caused by recombination of vector that deleted the sequencing primer anealing site.. Therefore, the RNAi plasmid lacked valid dsRNA expression region, which is likely a result of vector recombination, and is expected to be deficient in producing dsRNA.","error",FALSE,FALSE,FALSE,FALSE,FALSE,2
"x.uda_1 met8_lib2","met8_lib2","uda-1","WBGene00010697","L1","acs-14","WBGene00008669",NA,"swap",TRUE,TRUE,TRUE,TRUE,TRUE,26
"x.F02E9.7 met8_lib2","met8_lib2","F02E9.7","WBGene00008531","L1","F02E9.7","WBGene00008531",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.piga_1 met8_lib2","met8_lib2","piga-1","WBGene00008431","L1","piga-1","WBGene00008431",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,2
"x.pdxk_1 met8_lib2","met8_lib2","pdxk-1","WBGene00019008","L1","pdxk-1","WBGene00019008",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,1
"x.pho_11 met8_lib2","met8_lib2","pho-11","WBGene00007331","L1","pho-11","WBGene00007331",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.E01A2.1 met8_lib2","met8_lib2","E01A2.1","WBGene00017084","L1","E01A2.1","WBGene00017084",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,46
"x.gpx_3 met8_lib2","met8_lib2","gpx-3","WBGene00007517","L1","gpx-3","WBGene00007517",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,2
"x.SHORT_sod_4 met8_lib2","met8_lib2","SHORT-sod-4",NA,"L1","sod-4","WBGene00004933","Failed to pass RNAi identity QC due to low efficiency and/or lack of target dsRNA signals. Sanger sequencing of the RNAi plasmid identified an insertion with 70bp targeting to sod-4 exon and hundreds of bp target to its introns , which is a truncated (short) insert of a regular RNAi clone and may or may not give a knockdown effect.","error",FALSE,FALSE,FALSE,FALSE,FALSE,2
"x.tag_307 met8_lib2","met8_lib2","tag-307","WBGene00022787","L1","coq-5","WBGene00000765",NA,"swap",TRUE,FALSE,FALSE,FALSE,FALSE,0
"x.cchl_1 met8_lib3","met8_lib3","cchl-1","WBGene00011527","L1","cchl-1","WBGene00011527",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,246
"x.nmat_2 met8_lib3","met8_lib3","nmat-2","WBGene00009176","L1","nmat-2","WBGene00009176",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.cyp_32A1 met8_lib3","met8_lib3","cyp-32A1","WBGene00016147","L1","cyp-32A1","WBGene00016147",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.gsr_1 met8_lib3","met8_lib3","gsr-1","WBGene00008117","L1","gsr-1","WBGene00008117",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.ppk_3 met8_lib3","met8_lib3","ppk-3","WBGene00004089","L1","ppk-3","WBGene00004089",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.MULTIPLE_acp_3_4 met8_lib3","met8_lib3","MULTIPLE-acp-3-4",NA,"L1","acp-3","WBGene00008801","RNAi identity QC found the insert of the RNAi plasmid accidentally spaned multiple genes, resulting in unclear targeting specificity. Sanger sequencing found an insertion targeting to acp-3 and acp-4 that are neighbor genes in the genome. The tentative target genes (based on dsRNA signals / Sanger sequencing) were labeled in the RNAi gene name.","error",FALSE,FALSE,FALSE,FALSE,TRUE,18
"x.cox_10 met8_lib3","met8_lib3","cox-10","WBGene00012895","L1","cox-10","WBGene00012895",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.pho_14 met8_lib3","met8_lib3","pho-14","WBGene00020471","L1","pho-14","WBGene00020471",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.tpk_1 met8_lib3","met8_lib3","tpk-1","WBGene00014027","L1","tpk-1","WBGene00014027",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,3
"x.T19H12.6 met8_lib3","met8_lib3","T19H12.6","WBGene00020590","L1","T19H12.6","WBGene00020590",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,1
"x.nhr_50 met8_lib3","met8_lib3","nhr-50","WBGene00003640","L1","pho-1","WBGene00004020",NA,"swap",TRUE,FALSE,FALSE,FALSE,FALSE,1
"x.sod_2 met8_lib4","met8_lib4","sod-2","WBGene00004931","L1","sod-2","WBGene00004931",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.T05G5.5 met8_lib4","met8_lib4","T05G5.5","WBGene00011500","L1","T05G5.5","WBGene00011500",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.lfe_2 met8_lib4","met8_lib4","lfe-2","WBGene00002979","L1","lfe-2","WBGene00002979",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,7
"x.gss_1 met8_lib4","met8_lib4","gss-1","WBGene00010941","L1","gss-1","WBGene00010941",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,26
"x.clk_1 met8_lib4","met8_lib4","clk-1","WBGene00000536","L1","clk-1","WBGene00000536",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,1
"x.gpx_4 met8_lib4","met8_lib4","gpx-4","WBGene00022377","L1","gpx-4","WBGene00022377",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,17
"x.qns_1 met8_lib4","met8_lib4","qns-1","WBGene00007698","L1","qns-1","WBGene00007698",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.VECTORLIKE_aars_1 met8_lib4","met8_lib4","SHORT-F53A10.2",NA,"L1","aars-1","WBGene00000196","Failed to pass RNAi identity QC due to low efficiency and/or lack of target dsRNA signals. Sanger sequencing of the RNAi plasmid identified ~150bp insertion with 21bp targeting to exons of F53A10.2, which is a truncated (short) insert of a regular RNAi clone and may or may not give a knockdown effect. [NOTE: The RNAi identity of this clone has been changed in a later stage of this project, based on recent Sanger sequencing results or criteria. This caused the inconsistency between the RNAi ID and RNAi target gene name. Please refer to RNAi target gene name for the final definition of this RNAi identity.]","error",FALSE,FALSE,FALSE,FALSE,FALSE,1
"x.Y71H2AM.6 met8_lib4","met8_lib4","Y71H2AM.6","WBGene00022171","L1","Y71H2AM.6","WBGene00022171",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,1
"x.gcs_1 met8_lib4","met8_lib4","gcs-1","WBGene00001527","L1","gcs-1","WBGene00001527",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,34
"x.sod_3 met8_lib4","met8_lib4","sod-3","WBGene00004932","L1","sod-3","WBGene00004932",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,1
"x.anmt_3 met8_lib4","met8_lib4","anmt-3","WBGene00011573","L1","anmt-3","WBGene00011573",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.drr_2 met8_lib4","met8_lib4","drr-2","WBGene00011730","L1","F57B9.1","WBGene00018996",NA,"swap",TRUE,FALSE,FALSE,FALSE,FALSE,0
"x.gpx_7 met8_lib5","met8_lib5","gpx-7","WBGene00019846","L1","gpx-7","WBGene00019846",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,13
"x.gpx_2 met8_lib5","met8_lib5","gpx-2","WBGene00011045","L1","gpx-2","WBGene00011045",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,1
"x.VECTORLIKE_aman_2 met8_lib5","met8_lib5","VECTORLIKE-aman-2",NA,"L1","aman-2","WBGene00010284","Failed to pass RNAi identity QC due to low efficiency and/or lack of target dsRNA signals. Sanger sequencing of the RNAi plasmid identified ~240bp insertion mapped to L4440 vector backbone, which is similar to a vector control RNAi that expresses a non-targeting dsRNA.","error",FALSE,FALSE,FALSE,FALSE,FALSE,1
"x.mtm_1 met8_lib5","met8_lib5","mtm-1","WBGene00003475","L1","mtm-1","WBGene00003475",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,1
"x.F26C11.1 met8_lib5","met8_lib5","F26C11.1","WBGene00009146","L1","F26C11.1","WBGene00009146",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,4
"x.gpx_1 met8_lib5","met8_lib5","gpx-1","WBGene00009165","L1","gpx-1","WBGene00009165",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,3
"x.T05H4.4 met8_lib5","met8_lib5","T05H4.4","WBGene00020267","L1","T05H4.4","WBGene00020267",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,257
"x.VECTORLIKE_H14N18.4 met8_lib5","met8_lib5","VECTORLIKE-H14N18.4",NA,"L1","H14N18.4","WBGene00019204","Failed to pass RNAi identity QC due to low efficiency and/or lack of target dsRNA signals. Sanger sequencing of the RNAi plasmid identified 22bp+22bp targeting to two exons of a pseudogene, sri-23, which is similar to a vector control RNAi that expresses a non-targeting dsRNA.","error",FALSE,FALSE,FALSE,FALSE,FALSE,1
"x.R10H10.6 met8_lib5","met8_lib5","R10H10.6","WBGene00011224","L1","R10H10.6","WBGene00011224",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,1
"x.pho_7 met8_lib5","met8_lib5","pho-7","WBGene00011879","L1","pho-7","WBGene00011879",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.sod_5 met8_lib5","met8_lib5","sod-5","WBGene00007036","L1","sod-5","WBGene00007036",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,1
"x.sod_1 met8_lib5","met8_lib5","sod-1","WBGene00004930","L1","sod-1","WBGene00004930",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.Y94H6A.10 met8_lib5","met8_lib5","Y94H6A.10","WBGene00022382","L1","Y94H6A.7","WBGene00022379",NA,"swap",TRUE,FALSE,FALSE,FALSE,FALSE,0
"x.pnk_1 met8_lib6","met8_lib6","pnk-1","WBGene00004068","L1","pnk-1","WBGene00004068",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,564
"x.SHORT_C15H9.5 met8_lib6","met8_lib6","SHORT-C15H9.5",NA,"L1","coq-3","WBGene00000763","Failed to pass RNAi identity QC due to low efficiency and/or lack of target dsRNA signals. Sanger sequencing of the RNAi plasmid identified 26 bp targeting to exons and 26 bp to introns of C15H9.5, which is a truncated (short) insert of a regular RNAi clone and may or may not give a knockdown effect.","error",FALSE,FALSE,FALSE,FALSE,FALSE,1
"x.pho_5 met8_lib6","met8_lib6","pho-5","WBGene00015161","L1","pho-5","WBGene00015161",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,1
"x.egl_8 met8_lib6","met8_lib6","egl-8","WBGene00001177","L1","egl-8","WBGene00001177",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,73
"x.flad_1 met8_lib6","met8_lib6","flad-1","WBGene00011271","L1","flad-1","WBGene00011271",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,126
"x.F35C8.5 met8_lib6","met8_lib6","F35C8.5","WBGene00018036","L1","F35C8.5","WBGene00018036",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,1
"x.Y97E10AR.2 met8_lib6","met8_lib6","Y97E10AR.2","WBGene00022397","L1","Y97E10AR.2","WBGene00022397",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,1
"x.Y41D4A.6 met8_lib6","met8_lib6","Y41D4A.6","WBGene00021508","L1","Y41D4A.6","WBGene00021508",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,1
"x.gpx_5 met8_lib6","met8_lib6","gpx-5","WBGene00007516","L1","gpx-5","WBGene00007516",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.C31H2.4 met8_lib6","met8_lib6","C31H2.4","WBGene00016294","L1","C31H2.4","WBGene00016294",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.hrg_1 met9_lib1","met9_lib1","hrg-1","WBGene00019830","L1","hrg-1","WBGene00019830",NA,"correct",TRUE,TRUE,FALSE,TRUE,TRUE,11
"x.T25B9.8 met9_lib1","met9_lib1","T25B9.8","WBGene00012014","L1","K04C2.2","WBGene00019380",NA,"swap",TRUE,FALSE,FALSE,FALSE,FALSE,2
"x.mys_2 met9_lib1","met9_lib1","mys-2","WBGene00010537","L1","mys-2","WBGene00010537",NA,"correct",TRUE,TRUE,FALSE,FALSE,FALSE,1
"x.C13C4.4 met9_lib1","met9_lib1","C13C4.4","WBGene00007548","L1","C13C4.4","WBGene00007548",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,1
"x.spe_5 met9_lib1","met9_lib1","spe-5","WBGene00004959","L1","spe-5","WBGene00004959",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,860
"x.sir_2.2 met9_lib1","met9_lib1","sir-2.2","WBGene00004801","L1","sir-2.2","WBGene00004801",NA,"correct",TRUE,TRUE,FALSE,FALSE,FALSE,1
"x.fce_1 met9_lib1","met9_lib1","fce-1","WBGene00001405","L1","fce-1","WBGene00001405",NA,"correct",TRUE,TRUE,FALSE,TRUE,TRUE,6
"x.F58F12.1 met9_lib1","met9_lib1","F58F12.1","WBGene00019061","L2","F58F12.1","WBGene00019061",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,1243
"x.C34B2.8 met9_lib1","met9_lib1","C34B2.8","WBGene00016393","L2","C34B2.8","WBGene00016393",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,142
"x.pole_2 met9_lib1","met9_lib1","pole-2","WBGene00017237","L1","pole-2","WBGene00017237",NA,"correct",TRUE,TRUE,FALSE,TRUE,TRUE,93
"x.aco_2 met9_lib1","met9_lib1","aco-2","WBGene00000041","L2","aco-2","WBGene00000041",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,2068
"x.cts_1 met9_lib1","met9_lib1","cts-1","WBGene00000833","L2","cts-1","WBGene00000833",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,1524
"x.set_1 met9_lib1","met9_lib1","set-1","WBGene00004781","L1","set-1","WBGene00004781",NA,"correct",TRUE,TRUE,FALSE,FALSE,FALSE,1
"x.set_2 met9_lib2","met9_lib2","set-2","WBGene00004782","L1","set-2","WBGene00004782",NA,"correct",TRUE,TRUE,FALSE,TRUE,TRUE,25
"x.rnr_2 met9_lib2","met9_lib2","rnr-2","WBGene00004392","L2","rnr-2","WBGene00004392",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,195
"x.plc_1 met9_lib2","met9_lib2","plc-1","WBGene00004036","L1","plc-1","WBGene00004036",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,401
"x.fgt_1 met9_lib2","met9_lib2","fgt-1","WBGene00019207","L1","fgt-1","WBGene00019207",NA,"correct",TRUE,TRUE,FALSE,FALSE,FALSE,1
"x.R53.4 met9_lib2","met9_lib2","R53.4","WBGene00011273","L2","R53.4","WBGene00011273",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,289
"x.R04F11.2 met9_lib2","met9_lib2","R04F11.2","WBGene00011015","L2","R04F11.2","WBGene00011015",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,575
"x.ltah_1.2 met9_lib2","met9_lib2","ltah-1.2","WBGene00022610","L1","ltah-1.2","WBGene00022610",NA,"correct",TRUE,TRUE,FALSE,TRUE,TRUE,5
"x.aass_1 met9_lib2","met9_lib2","aass-1","WBGene00019819","L2","aass-1","WBGene00019819",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,2
"x.gdh_1 met9_lib2","met9_lib2","gdh-1","WBGene00014095","L2","gdh-1","WBGene00014095",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,284
"x.set_32 met9_lib3","met9_lib3","set-32","WBGene00008062","L1","set-32","WBGene00008062",NA,"correct",TRUE,TRUE,FALSE,TRUE,TRUE,8
"x.F02D8.4 met9_lib3","met9_lib3","F02D8.4","WBGene00008521","L1","Y47G6A.9","WBGene00021638",NA,"swap",TRUE,FALSE,FALSE,FALSE,FALSE,4
"x.mys_1 met9_lib3","met9_lib3","mys-1","WBGene00007029","L1","mys-1","WBGene00007029",NA,"correct",TRUE,TRUE,FALSE,TRUE,TRUE,263
