rxnID,rxnFormula,LB,UB,note
RCC0056,atp[c] + coa[c] + ttdca[c]  -> amp[c] + ppi[c] + tdcoa[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RCC0058,crn[c] + ddcacoa[c]  -> coa[c] + ddcrn[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RMC0058,coa[m] + ddcrn[m]  -> ddcacoa[m] + crn[m] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC01281,h[c] + ser-L[c] + fa17p0isocoa[c]  -> co2[c] + coa[c] + 3dsphgn_ce[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC06517,Rtotalcoa[c] + sphgn_ce[c]  <=> h[c] + coa[c] + dhcrm_ce[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
RC06518,h2o[c] + dhcrm_ce[c]  -> Rtotal[c] + sphgn_ce[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC06519,h[c] + nadph[c] + o2[c] + dhcrm_ce[c]  -> 2 h2o[c] + nadp[c] + crm_ce[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RCC0060,h[c] + nadh[c] + o2[c] + dhcrm_ce[c]  -> 2 h2o[c] + nad[c] + crm_ce[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC01496,Rtotalcoa[c] + sphings_ce[c]  <=> h[c] + coa[c] + crm_ce[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
RC01494,h2o[c] + crm_ce[c]  -> Rtotal[c] + sphings_ce[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC08969,pchol[c] + crm_ce[c]  -> dag_pl[c] + sphmyln_ce[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC02541,h2o[c] + sphmyln_ce[c]  -> h[c] + cholp[c] + crm_ce[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC02543,Rtotalcoa[c] + spc_ce[c]  <=> h[c] + coa[c] + sphmyln_ce[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
RC01495,atp[c] + crm_ce[c]  -> adp[c] + h[c] + crmp_ce[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC06522,h2o[c] + crmp_ce[c]  -> pi[c] + crm_ce[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC01497,udpg[c] + crm_ce[c]  -> h[c] + udp[c] + gluside_ce[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC01498,h2o[c] + gluside_ce[c]  -> glc-D[c] + crm_ce[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC02464,sph1p_ce[c]  -> ethamp[c] + m15hxdcal[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC01704,h2o[c] + nad[c] + m15hxdcal[c]  <=> 2 h[c] + nadh[c] + fa17p0iso[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
RC01926,atp[c] + sphings_ce[c]  -> adp[c] + h[c] + sphs1p_ce[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC02976,atp[c] + sphgn_ce[c]  -> adp[c] + h[c] + sph1p_ce[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC02978,h[c] + nadph[c] + 3dsphgn_ce[c]  -> nadp[c] + sphgn_ce[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC06520,h2o[c] + sph1p_ce[c]  -> pi[c] + sphgn_ce[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC06521,h2o[c] + sphs1p_ce[c]  -> pi[c] + sphings_ce[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC03617,h2o[c] + galside_ce[c]  -> gal[c] + crm_ce[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC01500,udpgal[c] + crm_ce[c]  <=> h[c] + udp[c] + galside_ce[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
RC07758,h[c] + pmtcoa[c] + malcoa[c]  -> co2[c] + coa[c] + 3oodcoa[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC07759,h[c] + nadph[c] + 3oodcoa[c]  <=> nadp[c] + 3hodcoa[c] ,-0.01,1000,"Restricting non-canonical NADPH production flux. Canonical reactions were selected based on PMID: 24805240 (incl. RM00248, RC02736, RC01528, RC00267, RM00267, RM01220, RC01220 and RM00216)."
RC07760,3hodcoa[c]  <=> h2o[c] + od2coa[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
RC07761,h[c] + nadph[c] + od2coa[c]  -> nadp[c] + stcoa[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC02222,o2[c] + 2 focytb[c] + stcoa[c]  -> 2 h2o[c] + 2 ficytb[c] + odecoa[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RCC0061,o2[c] + 2 focytb[c] + odecoa[c]  -> 2 h2o[c] + 2 ficytb[c] + lnlccoa[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RCC0062,o2[c] + 2 focytb[c] + lnlccoa[c]  -> 2 h2o[c] + 2 ficytb[c] + lnlncacoa[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC07933,o2[c] + 2 focytb[c] + lnlncacoa[c]  -> 2 h2o[c] + 2 ficytb[c] + strdnccoa[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC03814,o2[c] + 2 focytb[c] + lnlccoa[c]  -> 2 h2o[c] + 2 ficytb[c] + lnlncgcoa[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RCC0063,3 h[c] + 2 nadph[c] + malcoa[c] + strdnccoa[c]  -> h2o[c] + co2[c] + 2 nadp[c] + coa[c] + eicostetcoa[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RCC0064,3 h[c] + 2 nadph[c] + malcoa[c] + lnlncgcoa[c]  -> h2o[c] + co2[c] + 2 nadp[c] + coa[c] + dlnlcgcoa[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RCC0065,o2[c] + 2 focytb[c] + dlnlcgcoa[c]  -> 2 h2o[c] + 2 ficytb[c] + arachdcoa[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RCC0066,o2[c] + 2 focytb[c] + dlnlcgcoa[c]  -> 2 h2o[c] + 2 ficytb[c] + eicostetcoa[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RCC0067,o2[c] + 2 focytb[c] + eicostetcoa[c]  -> 2 h2o[c] + 2 ficytb[c] + tmndnccoa[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RCC0068,o2[c] + 2 focytb[c] + arachdcoa[c]  -> 2 h2o[c] + 2 ficytb[c] + tmndnccoa[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RCC0069,o2[c] + pmtcoa[c] + 2 focytb[c]  -> 2 h2o[c] + 2 ficytb[c] + fa16p1n7coa[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RCC0070,3 h[c] + 2 nadph[c] + malcoa[c] + fa16p1n7coa[c]  -> h2o[c] + co2[c] + 2 nadp[c] + coa[c] + vacccoa[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RCC0071,11 h[c] + 8 nadph[c] + 4 malcoa[c] + ivcoa[c]  -> 3 h2o[c] + 4 co2[c] + 8 nadp[c] + 5 coa[c] + fa13p0iso[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RCC0072,3 h[c] + 2 nadph[c] + malcoa[c] + fa13p0iso[c]  -> h2o[c] + co2[c] + 2 nadp[c] + coa[c] + fa15p0iso[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RCC0073,3 h[c] + 2 nadph[c] + malcoa[c] + fa15p0iso[c]  -> h2o[c] + co2[c] + 2 nadp[c] + coa[c] + fa17p0iso[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RM01608,nad[m] + 3hpp[m]  <=> nadh[m] + h[m] + msa[m] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
RC01682,h[c] + Lcyst[c]  -> co2[c] + taur[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC02466,h[c] + 3sala[c]  -> co2[c] + hyptaur[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RCC0074,h[c] + h2o2[c] + 3sala[c]  -> h2o[c] + Lcyst[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC00494,h2o[c] + gthrd[c]  <=> glu-L[c] + cgly[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
RC01262,ala-L[c] + gthrd[c]  -> cgly[c] + gluala[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC03749,gluala[c]  -> ala-L[c] + 5oxpro[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC00251,atp[c] + 2 h2o[c] + 5oxpro[c]  -> adp[c] + h[c] + pi[c] + glu-L[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC00894,atp[c] + glu-L[c] + cys-L[c]  -> adp[c] + h[c] + pi[c] + glucys[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC00497,atp[c] + gly[c] + glucys[c]  -> adp[c] + h[c] + pi[c] + gthrd[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC00899,h2o[c] + cgly[c]  -> gly[c] + cys-L[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC00115,h[c] + nadph[c] + gthox[c]  -> nadp[c] + 2 gthrd[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC00274,h2o2[c] + 2 gthrd[c]  <=> 2 h2o[c] + gthox[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
RC02743,glucys[c]  -> cys-L[c] + 5oxpro[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC01687,taur[c] + gthrd[c]  <=> cgly[c] + glutaur[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
RM00115,h[m] + nadph[m] + gthox[m]  -> nadp[m] + 2 gthrd[m] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC03596,3 h2o[c] + 3 nadp[c] + seln[c]  <=> 4 h[c] + 3 nadph[c] + selnt[c] ,-1000,0.01,"Restricting non-canonical NADPH production flux. Canonical reactions were selected based on PMID: 24805240 (incl. RM00248, RC02736, RC01528, RC00267, RM00267, RM01220, RC01220 and RM00216)."
RC03599,pdx5p[c] + selcys[c]  <=> h[c] + ala-L[c] + seln[c] + pydx5p[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
RC03595,atp[c] + h2o[c] + seln[c]  -> amp[c] + pi[c] + selnp[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC08224,selnp[c] + serptrna[c]  <=> h[c] + ppi[c] + sectrna[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
RC08223,atp[c] + sertrna_sec[c]  <=> adp[c] + serptrna[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
RC02918,atp[c] + tyr-L[c] + trnatyr[c]  -> amp[c] + ppi[c] + tyrtrna[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RM02918,atp[m] + tyr-L[m] + trnatyr[m]  -> ppi[m] + amp[m] + tyrtrna[m] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC03659,atp[c] + met-L[c] + trnamet[c]  -> amp[c] + ppi[c] + mettrna[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RM03659,atp[m] + met-L[m] + trnamet[m]  -> ppi[m] + amp[m] + mettrna[m] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC03662,atp[c] + ser-L[c] + trnaser[c]  -> amp[c] + ppi[c] + sertrna[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RM03662,atp[m] + ser-L[m] + trnaser[m]  -> ppi[m] + amp[m] + sertrna[m] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC08218,atp[c] + ser-L[c] + trnasec[c]  -> amp[c] + ppi[c] + sertrna_sec[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC05577,atp[c] + asp-L[c] + trnaasp[c]  -> amp[c] + ppi[c] + asptrna[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RM05577,atp[m] + asp-L[m] + trnaasp[m]  -> ppi[m] + amp[m] + asptrna[m] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC03654,atp[c] + gly[c] + trnagly[c]  -> amp[c] + ppi[c] + glytrna[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RM03654,atp[m] + gly[m] + trnagly[m]  -> ppi[m] + amp[m] + glytrna[m] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC03661,atp[c] + pro-L[c] + trnapro[c]  -> amp[c] + ppi[c] + protrna[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RM03661,atp[m] + pro-L[m] + trnapro[m]  -> ppi[m] + amp[m] + protrna[m] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC03650,atp[c] + cys-L[c] + trnacys[c]  -> amp[c] + ppi[c] + cystrna[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RM03650,atp[m] + cys-L[m] + trnacys[m]  -> ppi[m] + amp[m] + cystrna[m] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC05578,atp[c] + glu-L[c] + trnaglu[c]  -> amp[c] + ppi[c] + glutrna[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RM05578,atp[m] + glu-L[m] + trnaglu[m]  -> ppi[m] + amp[m] + glutrna[m] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC03652,atp[c] + gln-L[c] + trnagln[c]  -> amp[c] + ppi[c] + glntrna[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RM03651,atp[m] + glu-L[m] + trnagln[m]  -> ppi[m] + amp[m] + glutrna_gln[m] ,0,1000,"Original iCEL1314 reaction and default constraints."
RM03905,h2o[m] + atp[m] + glutrna_gln[m] + gln-L[m]  <=> h[m] + adp[m] + pi[m] + glu-L[m] + glntrna[m] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
RC03648,atp[c] + asn-L[c] + trnaasn[c]  -> amp[c] + ppi[c] + asntrna[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RM03648,atp[m] + asn-L[m] + trnaasn[m]  -> ppi[m] + amp[m] + asntrna[m] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC03646,atp[c] + arg-L[c] + trnaarg[c]  -> amp[c] + ppi[c] + argtrna[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RM03646,atp[m] + arg-L[m] + trnaarg[m]  -> ppi[m] + amp[m] + argtrna[m] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC03664,atp[c] + trp-L[c] + trnatrp[c]  -> amp[c] + ppi[c] + trptrna[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RM03664,atp[m] + trnatrp[m] + trp-L[m]  -> ppi[m] + amp[m] + trptrna[m] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC03660,atp[c] + phe-L[c] + trnaphe[c]  -> amp[c] + ppi[c] + phetrna[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RM03660,atp[m] + phe-L[m] + trnaphe[m]  -> ppi[m] + amp[m] + phetrna[m] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC03655,atp[c] + his-L[c] + trnahis[c]  -> amp[c] + ppi[c] + histrna[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RM03655,atp[m] + his-L[m] + trnahis[m]  -> ppi[m] + amp[m] + histrna[m] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC03663,atp[c] + thr-L[c] + trnathr[c]  -> amp[c] + ppi[c] + thrtrna[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RM03663,atp[m] + thr-L[m] + trnathr[m]  -> ppi[m] + amp[m] + thrtrna[m] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC03657,atp[c] + leu-L[c] + trnaleu[c]  -> amp[c] + ppi[c] + leutrna[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RM03657,atp[m] + leu-L[m] + trnaleu[m]  -> ppi[m] + amp[m] + leutrna[m] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC03656,atp[c] + ile-L[c] + trnaile[c]  -> amp[c] + ppi[c] + iletrna[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RM03656,atp[m] + ile-L[m] + trnaile[m]  -> ppi[m] + amp[m] + iletrna[m] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC03658,atp[c] + lys-L[c] + trnalys[c]  -> amp[c] + ppi[c] + lystrna[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RM03658,atp[m] + lys-L[m] + trnalys[m]  -> ppi[m] + amp[m] + lystrna[m] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC03038,atp[c] + ala-L[c] + trnaala[c]  -> amp[c] + ppi[c] + alatrna[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RM03038,atp[m] + ala-L[m] + trnaala[m]  -> ppi[m] + amp[m] + alatrna[m] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC03665,atp[c] + trnaval[c] + val-L[c]  -> amp[c] + ppi[c] + valtrna[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RM03665,atp[m] + val-L[m] + trnaval[m]  -> ppi[m] + amp[m] + valtrna[m] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC02493,atp[c] + pydam[c]  -> adp[c] + h[c] + pyam5p[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC00277,h2o[c] + o2[c] + pyam5p[c]  -> h2o2[c] + nh4[c] + pydx5p[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC00174,atp[c] + pydx[c]  -> adp[c] + h[c] + pydx5p[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC01909,atp[c] + pydxn[c]  -> adp[c] + h[c] + pdx5p[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC00278,o2[c] + pdx5p[c]  -> h2o2[c] + pydx5p[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC00078,4 h[c] + o2[c] + 4 fe2[c]  -> 2 h2o[c] + 4 fe3[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RM01492,h[m] + atp[m] + cbl1[m]  <=> adocbl[m] + pppi[m] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
RM02480,apocytc[m] + pheme[m]  <=> focytC[m] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
RCC0076,apohemeprotein[c] + pheme[c]  <=> hemeprotein[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
RM07411,h2o[m] + frdp[c] + pheme[m]  -> ppi[m] + hemeo[m] ,0,1000,"Original iCEL1314 reaction and default constraints."
RM07412,o2[m] + hemeo[m]  <=> h2o[m] + hemea[m] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
RC01410,acald[c] + nh4[c] + cyan[c]  <=> h2o[c] + aprop[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
RC03542,2 h2o[c] + aprop[c]  <=> nh4[c] + ala-L[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
RC03970,h[c] + glu-L[c] + cyanala[c]  <=> h2o[c] + gcynala[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
RM03524,cys-L[m] + cyan[m]  <=> h[m] + h2s[m] + cyanala[m] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
RMC0077,q[m] + h2s[m]  -> qh2[m] + s[m] ,0,1000,"Original iCEL1314 reaction and default constraints."
RM00781,h2o[m] + o2[m] + s[m]  -> 2 h[m] + so3[m] ,0,1000,"Original iCEL1314 reaction and default constraints."
RM01875,so3[m] + gthox[m] + h2s[m]  <=> 2 gthrd[m] + tsul[m] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
RC04311,adhap[c] + alkylR1oh[c]  <=> h[c] + Rtotal[c] + akdhap[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
RC04360,h[c] + nadph[c] + akdhap[c]  <=> nadp[c] + akgp[c] ,-0.01,1000,"Restricting non-canonical NADPH production flux. Canonical reactions were selected based on PMID: 24805240 (incl. RM00248, RC02736, RC01528, RC00267, RM00267, RM01220, RC01220 and RM00216)."
RC04361,akgp[c] + Rtotal6coa[c]  -> coa[c] + akac2gp[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC04162,h2o[c] + akac2gp[c]  -> pi[c] + akac2g[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC06364,cdpea[c] + akac2g[c]  <=> h[c] + cmp[c] + akac2gpe[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
RC07389,cdpchol[c] + akac2g[c]  <=> h[c] + cmp[c] + akac2gchol[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
RC04571,h[c] + nadph[c] + o2[c] + akac2gpe[c]  <=> 2 h2o[c] + nadp[c] + alkenac2gpe[c] ,-0.01,1000,"Restricting non-canonical NADPH production flux. Canonical reactions were selected based on PMID: 24805240 (incl. RM00248, RC02736, RC01528, RC00267, RM00267, RM01220, RC01220 and RM00216)."
RC07384,h[c] + cmp[c] + alkenac2gpe[c]  <=> cdpea[c] + alkenac2g[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
RC07379,h2o[c] + alkenac2gpe[c]  -> h[c] + alken2gpe[c] + Rtotal6[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC07380,h2o[c] + alken2gpe[c]  <=> h[c] + ethamp[c] + alkenglyc[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
RC03455,accoa[c] + akgp[c]  -> coa[c] + acakgp[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC03454,h2o[c] + acakgp[c]  -> pi[c] + acakg[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC04321,cdpchol[c] + acakg[c]  <=> h[c] + cmp[c] + paf[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
RC04452,h2o[c] + paf[c]  -> h[c] + ac[c] + ak2lgchol[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC07387,h2o[c] + akac2gchol[c]  -> h[c] + Rtotal6[c] + ak2lgchol[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC08183,h2o[c] + arachdcoa[c]  -> h[c] + coa[c] + arachd[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC01595,o2[c] + arachd[c]  -> 5HPET[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC03058,5HPET[c]  -> h2o[c] + leuktrA4[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC03057,h2o[c] + leuktrA4[c]  -> leuktrB4[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC03866,h[c] + nadph[c] + o2[c] + leuktrB4[c]  -> h2o[c] + nadp[c] + leuktrB4woh[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC07034,2 gthrd[c] + 5HPET[c]  -> h2o[c] + gthox[c] + 5HETE[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC07041,h[c] + nadph[c] + o2[c] + arachd[c]  -> h2o[c] + nadp[c] + 20HETE[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RCC0078,h[c] + nadph[c] + 2 o2[c] + arachd[c]  -> h2o[c] + nadp[c] + prostgh2[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC02265,prostgh2[c]  <=> prostge2[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
RC02266,prostgh2[c]  <=> prostgd2[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
RC07050,h[c] + nadph[c] + o2[c] + arachd[c]  -> h2o[c] + nadp[c] + eet[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
